P_NAME,P_DETECTION,P_MASS,P_MASS_ORIGIN,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,S_NAME,S_TYPE,S_MAG,S_TEMPERATURE,S_MASS,S_RADIUS,S_METALLICITY,S_AGE,S_LOG_LUM,S_LOG_G,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_RA_TXT,S_DEC_TXT,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_CONSTELLATION
Kepler-788 b,9,0.018562589243217516,0,0.12733133778494127,0.09143347202472145,0.17645642753972077,0.0,Kepler-788,60,0.6870909381152557,0.937918215613383,0.69,0.5492957746478873,0.5416666666666667,0.19183673469387755,0.8498293515358362,0.42528735632183956,0.2729246978921696,0.0914748415645671,0.40333743871589967,0.3694783743701382,0.09427655762701323,0.17649080320046343,0.1679665956639329,0.1764564196095948,0.47898742021856194,0.7978120518538852,0.0,2,0.0,192000.1,+38 32 23.48,0.4874822246461991,0.670372243602395,0.7547408292631361,0.613252814994279,0.0,0.0,2.0,0,Lyra
Kepler-827 b,9,0.07134168914273627,0,0.30462813723232784,0.584303763747872,0.6355320173326914,0.0,Kepler-827,60,0.7146943010695472,0.7308550185873606,0.4600000000000001,0.32394366197183094,0.38888888888888895,0.28367346938775506,0.7991223793271575,0.6321839080459775,0.3745961369851314,0.16037701426814072,0.30075078994617677,0.11861191489041142,0.6018171032807789,0.6355472306476182,0.6050581230881831,0.6355320138231296,0.03419136027342341,0.31658475539046094,0.0,2,0.19999999999999996,193951.84,+42 42 30.82,0.38176025569838373,0.5829759771630793,0.26443397687377795,0.5944993551822938,0.0,0.0,2.0,0,Cygnus
K2-212 b,9,0.019805383679729227,0,0.1330877273773889,0.10725285561367927,0.16441983630235918,0.0,K2-212,60,0.5226015005587188,0.2650557620817844,0.15000000000000002,0.1619718309859155,0.513888888888889,0.2571428571428571,0.24232081911262798,0.8850574712643677,0.2771344437374428,0.09395260084925523,0.3974532051714489,0.3501835707306506,0.11483988295815588,0.16445471438433457,0.15650640878862482,0.1644198282563296,0.029982815319948886,0.30017729422964656,0.0,2,0.3999999999999999,11341.78,+03 05 49.46,0.019204191873594186,0.08039239852546624,0.02005501701572039,0.41098477516821375,0.0,0.0,2.0,0,Pisces
Kepler-741 b,9,0.024036173250832935,0,0.15150817407322129,0.0760414532289268,0.15454983148772267,0.0,Kepler-741,60,0.6695312084286704,0.9267657992565055,0.69,0.556338028169014,0.5694444444444445,0.20136054421768707,0.8478790833739639,0.4137931034482758,0.29020902130515525,0.10185462072941169,0.38116797289647586,0.2989412264137434,0.0910252458601093,0.1545851215551089,0.14710905555087217,0.1545498233466521,0.597998964890507,0.8548857545594244,0.0,2,0.0,191743.62,+46 37 02.99,0.482930713913317,0.6668137940332467,0.7164477384692413,0.6250940820002401,0.0,0.0,2.0,0,Cygnus
Kepler-82 f,10,0.05521180390290338,1,0.2591526594519917,0.8538060916927908,0.7927298988926337,0.008917197452229299,Kepler-82,60,0.6658729314106318,0.7037174721189592,0.44000000000000006,0.3169014084507042,0.7652777777777777,0.3047619047619047,0.576304241833252,0.6206896551724137,0.35306448620838804,0.14420730371951918,0.3186904007374224,0.14893932893878212,0.6907197811610472,0.7915943999834,0.7558175690440734,0.7927300894822348,0.007147339598370019,0.15554892474160328,0.0,2,0.19999999999999996,193129.61,+42 57 58.17,0.12744851895215803,0.301873872069524,0.23064352213781358,0.6009569335323456,0.0,0.0,2.0,0,Cygnus
Kepler-80 b,9,0.018271722460204132,1,0.13423900529587843,0.07619358346952305,0.13143957631198844,0.0,Kepler-80,191,0.6724578300431012,0.33605947955390336,0.26,0.1619718309859155,0.5277777777777778,0.12244897959183672,0.310580204778157,0.7931034482758621,0.2632063250361416,0.08587861273231992,0.35420393752317003,0.3139476145457861,0.08317573398267784,0.13147583102814148,0.12510549675028065,0.13143956794838293,0.061587867553921455,0.3975432996684106,0.0,2,0.3999999999999999,194427.02,+39 58 43.48,0.029921891636442648,0.1126623377255934,0.03291974934370216,0.3009673509882135,0.0,0.0,2.0,0,Cygnus
Kepler-766 b,9,0.03009149082447512,0,0.17568501036150128,0.06541266336864517,0.13432835820895525,0.0,Kepler-766,60,0.7120337359655191,0.8758364312267659,0.6300000000000001,0.4929577464788732,0.5972222222222222,0.2333333333333333,0.9058995611896635,0.47126436781609193,0.3060691340954705,0.111859780080572,0.3630414512096302,0.24834588438424485,0.08809216231464208,0.13436449234401243,0.12785594160035463,0.13432834987316658,0.9999999999999999,1.0,0.0,2,0.19999999999999996,193244.28,+37 58 11.41,0.6379905956631002,0.7800112454534529,0.554572487966182,0.6336262686898974,0.0,0.0,2.0,0,Cygnus
Kepler-1987 d,9,0.019937595853826217,0,0.13366336633663367,0.060256882412143,0.11290322580645162,0.0,Kepler-1987,60,0.6888868195604747,0.42118959107806697,0.33000000000000007,0.18309859154929575,0.638888888888889,0.2571428571428571,0.3856655290102389,0.7701149425287355,0.2775995270555442,0.0942283175107548,0.3970269795361034,0.34845984699021526,0.0710557157823929,0.11294025425130302,0.10745680896230621,0.1129032172643545,0.11376917751427634,0.49626567523965526,0.0,2,0.3999999999999999,194318.11,+42 56 36.14,0.04647533464887847,0.15471460570482715,0.054285802060852525,0.5315575292421512,0.0,0.0,2.0,0,Cygnus
Kepler-549 b,9,0.02903379343169919,1,0.12848261570343078,0.48263250045999806,0.5250361097737121,0.0,Kepler-549,60,0.6441893258128026,0.6408921933085503,0.41000000000000003,0.2746478873239437,0.4305555555555556,0.2972789115646258,0.5368113115553389,0.6781609195402298,0.35129994443573453,0.14291976142386464,0.6623212627619938,0.5746112762585136,0.37179972824917856,0.5250559353155553,0.49985360757285485,0.5250361052001551,0.013808094633182716,0.21452294519817441,0.0,2,0.19999999999999996,185205.48,+47 15 40.12,0.10423670969423954,0.2657251943941844,0.16864126355630538,0.5776745418116721,0.0,0.0,2.0,0,Lyra
Kepler-1667 b,9,0.02424771272938812,0,0.15231406861616392,0.9426422356269316,1.0,0.0,Kepler-1667,60,0.5587186718459001,0.8570780669144984,0.6200000000000001,0.4507042253521127,0.11111111111111116,0.3061224489795918,0.7459775719161384,0.5172413793103452,0.2908905687816961,0.10227510641435565,0.3808641354792245,0.29723319141618443,0.6190807748460196,1.0,0.9520725816725117,0.9999999999999998,0.010481169840751823,0.18837689656004866,0.0,2,0.19999999999999996,185407.91,+48 05 39.70,0.2950320312567826,0.5019430553772343,0.5063278879545133,0.6982194376592342,0.0,0.0,2.0,0,Draco
Kepler-593 b,9,0.02268760907504363,0,0.14575178448077367,0.2365702176513266,0.3384689455946076,0.0,Kepler-593,60,0.6320172404618742,0.8665427509293679,0.6100000000000001,0.45774647887323944,0.5277777777777778,0.2333333333333333,0.7245246221355436,0.5057471264367814,0.2862954632389469,0.09945655280349863,0.3861931335854513,0.31368091509696033,0.2036786535682377,0.33849655866555783,0.32222071100557964,0.33846893922454435,0.08057546899297263,0.43885911200225736,0.0,2,0.19999999999999996,193948.33,+48 39 04.22,0.2657410937575822,0.4720066724582441,0.5276569895515889,0.6239777828225207,0.0,0.0,2.0,0,Cygnus
Kepler-581 b,9,0.019540959331535247,0,0.13193644945889937,0.4561089995403474,0.5192585459797785,0.0,Kepler-581,60,0.6372718565423297,0.7940520446096655,0.53,0.3873239436619718,0.513888888888889,0.26326530612244897,0.6036079960994637,0.5632183908045985,0.27619165371356674,0.09339487645960907,0.3982840140811334,0.353653334966309,0.30606009199733747,0.5192786126838134,0.494352717872707,0.5192585413505877,0.01966509464759834,0.25128770570370085,0.0,2,0.19999999999999996,194143.84,+40 38 53.47,0.14622367707297745,0.3289111802056641,0.36560409193451465,0.6136553767344682,0.0,0.0,2.0,0,Cygnus
Kepler-585 b,9,0.022158760378655665,0,0.1434492286437946,0.027506424205885366,0.06571978815599423,0.0,Kepler-585,60,0.6031501090831695,0.7275092936802974,0.49,0.33802816901408456,0.513888888888889,0.2333333333333333,0.606533398342272,0.6206896551724137,0.28471777069542015,0.09849773059092187,0.38830453032832485,0.31994241263784806,0.03911825740066141,0.0657587860920779,0.06253287641109855,0.06571977915955492,0.7531952370670729,0.917697957096121,0.0,2,0.19999999999999996,190606.84,+43 52 24.15,0.14838266050190474,0.3319127733115699,0.26311018157871474,0.5634298287914977,0.0,0.0,2.0,0,Lyra
Kepler-591 b,9,0.03009149082447512,0,0.17568501036150128,0.9153704757959523,0.8310062590274434,0.0,Kepler-591,60,0.6324163252274784,0.758736059479554,0.5,0.3450704225352112,0.48611111111111116,0.2700680272108843,0.6479765967820575,0.6091954022988508,0.3060691340954705,0.111859780080572,0.3630414512096302,0.24834588438424485,0.5763018390461976,0.8310133130215509,0.7911715579431864,0.8310062574001564,0.009381339930523135,0.1784617895791402,0.0,2,0.19999999999999996,190405.77,+48 25 54.22,0.18240048993764574,0.3767400498096437,0.30621031890523037,0.6041423800077753,0.0,0.0,2.0,0,Draco
Kepler-802 b,9,0.03247130995822096,0,0.18431959475017268,0.44990170121764766,0.520702936928262,0.0,Kepler-802,60,0.6578247219709468,0.6955390334572491,0.4600000000000001,0.3169014084507042,0.5555555555555556,0.3047619047619047,0.575816674792784,0.6321839080459775,0.31188414765886757,0.11564337248008967,0.35838986344692325,0.23424896597529085,0.37606762566208307,0.520722943341749,0.495727940297744,0.5207029323129796,0.0170493234784868,0.2359986135869843,0.0,2,0.19999999999999996,190403.79,+45 00 27.87,0.1271347620750027,0.30140673375103094,0.22347695990933822,0.6122274525331769,0.0,0.0,2.0,0,Lyra
Kepler-284 c,9,0.019302977418160665,0,0.13078517154040983,0.4210943954878789,0.4882041405873857,0.0,Kepler-284,60,0.7199489171500029,0.7356877323420075,0.45000000000000007,0.25352112676056343,0.6666666666666667,0.020408163265306117,0.5197464651389566,0.7241379310344831,0.27545178079794425,0.09295833467238304,0.3997368964392139,0.35766866169488604,0.2949000350735974,0.4882255035382009,0.46478543573441217,0.48820413565916354,0.014684380104574925,0.22065508455282348,0.0,2,0.19999999999999996,193235.18,+47 43 46.94,0.0954711375310249,0.25111863232530146,0.26957630236695346,0.12267197166562605,0.0,0.0,2.0,0,Cygnus
Kepler-679 b,9,0.0245914643820403,0,0.1538107299102003,0.13666758177522675,0.21208473760231103,0.0,Kepler-679,60,0.7084419730750813,0.6568773234200744,0.4,0.2746478873239437,0.34722222222222227,0.2904761904761904,0.5163334958556802,0.6781609195402298,0.2917987407043158,0.10283672462889096,0.3793511700162554,0.29345220438298736,0.1416085336735983,0.21211762609620485,0.2018887488148448,0.2120847300152598,0.07084214893383241,0.41870740078183244,0.0,2,0.19999999999999996,194405.12,+50 34 04.09,0.09380120973464517,0.2482672903230458,0.1814285997998613,0.5662741675298338,0.0,0.0,2.0,0,Cygnus
Kepler-760 b,9,0.025305410122164047,0,0.15668892470642412,0.09489506536908372,0.16129032258064518,0.0,Kepler-760,60,0.6691986377906669,0.6267657992565057,0.42000000000000004,0.28169014084507044,0.5833333333333334,0.2972789115646258,0.5494880546075085,0.6781609195402298,0.2938506954621637,0.10411123784787289,0.3773480295185806,0.2869735614213875,0.10765939847822827,0.16132533129214108,0.15352676020104472,0.16129031450448064,0.13506958691317267,0.5267670894613079,0.0,2,0.19999999999999996,191022.37,+44 10 45.94,0.11122117028382766,0.2769632054296136,0.15812919304242812,0.5834344547778724,0.0,0.0,2.0,0,Lyra
Kepler-805 b,9,0.02295203342323761,0,0.14690306239926318,0.34579451759809016,0.4516129032258065,0.0,Kepler-805,60,0.49659447666684414,0.9204460966542753,0.72,0.845070422535211,0.38888888888888895,0.2768707482993196,0.9497805948317893,0.14942528735632177,0.28706520124247925,0.0999260092618095,0.3851141707869367,0.3105985223552473,0.26451977110373603,0.4516357935371692,0.4299464676334756,0.4516128979452373,0.13625821323961998,0.5283603459010354,0.0,2,0.0,193255.2,+45 03 12.11,0.7869658182670751,0.8765355976465599,0.7016186925521496,0.7202146479798567,0.0,0.0,2.0,0,Cygnus
Kepler-712 b,9,0.0303559151726691,0,0.1768362882799908,0.23436674478207248,0.3071738083774675,0.0,Kepler-712,60,0.7343824828393553,0.5620817843866173,0.37,0.23239436619718307,0.4305555555555556,0.21156462585034014,0.4500243783520234,0.7241379310344831,0.30657256865081695,0.11218490091507832,0.3617072596478046,0.2459621226543036,0.22464231061926723,0.30720272774362284,0.29242422512977867,0.3071738017060549,0.025837105408322864,0.28227870556973034,0.0,2,0.3999999999999999,193938.32,+42 56 06.72,0.06616956649570985,0.19719533870888872,0.11297444111968902,0.475526029675993,0.0,0.0,2.0,0,Cygnus
Kepler-722 b,9,0.019540959331535247,0,0.13193644945889937,0.04269208785182574,0.09918151179585942,0.0,Kepler-722,60,0.6896849890916832,0.8278810408921933,0.56,0.4225352112676057,0.5,0.28367346938775506,0.666991711360312,0.5287356321839081,0.27619165371356674,0.09339487645960907,0.3982840140811334,0.353653334966309,0.05525486443496139,0.09921911300091614,0.09439219592445501,0.09918150312163218,0.5331470285438777,0.8249656846478459,0.0,2,0.19999999999999996,192103.19,+44 33 23.06,0.20038113305066702,0.39882269532010295,0.4330694629497187,0.6479386917168574,0.0,0.0,2.0,0,Cygnus
Kepler-1811 b,9,0.03723094822571263,0,0.20204927469491132,0.8616219196621037,0.8088589311506982,0.0,Kepler-1811,60,0.6789097004203695,0.7156133828996283,0.48,0.5211267605633803,0.6944444444444444,0.013605442176870748,0.7610921501706485,0.35632183908045967,0.32154398340315477,0.12206530211678987,0.345380849114703,0.2068922599139032,0.6077381824143574,0.8088669095998738,0.7700848140926195,0.8088589293101485,0.0175282942529674,0.2389182441155411,0.0,2,0.19999999999999996,191955.04,+40 08 34.03,0.3175250863026539,0.5239639405144347,0.24773947829316625,0.0946596263928422,0.0,0.0,2.0,0,Lyra
Kepler-701 b,9,0.022290972552752655,0,0.14402486760303937,0.11358979463023267,0.19090033702455467,0.0,Kepler-701,60,0.660884371840579,0.6345724907063197,0.41000000000000003,0.2746478873239437,0.47222222222222227,0.2904761904761904,0.5514383227693808,0.6781609195402298,0.2851170623024624,0.09873996713024402,0.3877828027755195,0.3183649549829884,0.12215334835505957,0.19093410977981803,0.18171881991430255,0.19090032923351302,0.10121892001143508,0.4762438500733287,0.0,2,0.19999999999999996,191558.6,+41 37 59.93,0.11233330120568688,0.2787221876186623,0.16356989655363424,0.5720565122440707,0.0,0.0,2.0,0,Lyra
Kepler-740 b,9,0.04992331693902374,0,0.24361040755238314,0.03692367592666178,0.08666345690900337,0.0,Kepler-740,60,0.7251370191028574,0.6698884758364314,0.44000000000000006,0.29577464788732394,0.513888888888889,0.31224489795918364,0.6260360799609946,0.6551724137931032,0.3445226284778812,0.13802748534255777,0.32436705870892607,0.161503055999576,0.0756673646399813,0.08670158063214212,0.08247360157413461,0.08666344811423636,0.5438793586353056,0.8300987365398491,0.0,2,0.19999999999999996,190555.74,+46 41 32.84,0.16356393305100744,0.3524621444955045,0.19617007659871483,0.6069688493875062,0.0,0.0,2.0,0,Lyra
Kepler-696 b,9,0.08271193611507749,0,0.33398572415381067,0.04378868168355776,0.1042368801155513,0.0,Kepler-696,60,0.677645931995956,0.8427509293680298,0.5900000000000001,0.44366197183098594,0.5694444444444445,0.2571428571428571,0.7596294490492442,0.5057471264367814,0.3876613432269339,0.17060195463978411,0.2911646994338234,0.10384998289298192,0.10387142291125934,0.10427427030369027,0.09920547441208441,0.10423687149000356,0.7625501193321106,0.9211617413372206,0.0,2,0.19999999999999996,193359.18,+41 08 15.23,0.31527750076050964,0.5217983724485613,0.4689517082717459,0.638371499333891,0.0,0.0,2.0,0,Cygnus
Kepler-66 b,9,0.021762123856364692,0,0.14172231176606032,0.19805985511967464,0.30091478093403945,0.0,Kepler-66,60,0.6764486776991434,0.8646840148698884,0.5700000000000001,0.36619718309859156,0.19444444444444448,0.054421768707482984,0.7108727450024378,0.6091954022988508,0.28349978697167366,0.09776063631127278,0.38984335996810265,0.32472297179982806,0.18052702500220705,0.3009439615592358,0.2864649279546184,0.3009147742023569,0.09412145549410973,0.4640896911307759,0.0,2,0.19999999999999996,193555.57,+46 41 15.82,0.24858857935245704,0.4537308428381639,0.5164457264609609,0.30403600720691626,0.0,0.0,2.0,0,Cygnus
Kepler-682 b,9,0.11259188746099742,0,0.4047893161409164,0.13913948447591187,0.23013962445835343,0.0,Kepler-682,60,0.6941414356409303,0.7148698884758367,0.45000000000000007,0.30985915492957744,0.4027777777777778,0.2571428571428571,0.9200390053632375,0.6436781609195403,0.41583102935180677,0.19370994647882092,0.2707394434829074,0.07740823623767892,0.26159523449424243,0.23017175932039813,0.21907902912780697,0.2301396170451576,0.4155384885764514,0.7629022590533835,0.0,2,0.19999999999999996,191626.93,+51 44 14.49,0.6826664941531356,0.8100283065130308,0.24415709851641473,0.5651773276343098,0.0,0.0,2.0,0,Cygnus
Kepler-82 c,9,0.03670209952932466,1,0.28793460741422977,0.5798962518927966,0.6076071256620126,0.0445859872611465,Kepler-82,60,0.6658729314106318,0.7037174721189592,0.44000000000000006,0.3169014084507042,0.7652777777777777,0.3047619047619047,0.5958069234519746,0.6206896551724137,0.2636533584493078,0.08613224294186123,0.13882600457218208,0.06351620418142231,0.45792381414721084,0.6031985569018377,0.5826837126403067,0.60761099766597,0.013788999046217124,0.21438243593561254,0.0,2,0.19999999999999996,193129.61,+42 57 58.17,0.14061010441813662,0.32100754742933657,0.23064352213781358,0.6009569335323456,0.0,0.0,2.0,0,Cygnus
Kepler-978 b,9,0.02432704003384632,0,0.1526594519917108,0.5581817300529083,0.6316803081367357,0.0,Kepler-978,60,0.5582530729526953,0.8795539033457249,0.6000000000000001,0.4507042253521127,0.45833333333333337,0.2333333333333333,0.7557289127254997,0.49425287356321856,0.29110177960959466,0.10240557663562008,0.3805164800579642,0.2963558335846003,0.393139340247417,0.631695682226457,0.6013908632880846,0.6316803045900847,0.02803825635532903,0.2920226421229083,0.0,2,0.0,190650.57,+43 02 36.09,0.3093592726010139,0.5160599570482907,0.5590664265819784,0.6191088492105407,0.0,0.0,2.0,0,Lyra
Kepler-979 b,9,0.020704426463588766,0,0.13711720009210224,0.08791846331779204,0.1567164179104478,0.0,Kepler-979,60,0.6493109136380568,0.6223048327137548,0.4,0.2676056338028168,0.4444444444444445,0.2972789115646258,0.529985372988786,0.6781609195402298,0.28009674487340896,0.09571555884826839,0.3937293414331759,0.3378214196886271,0.09755134958345783,0.1567516175420121,0.14917188918842766,0.15671640979023987,0.1294455782770917,0.5190835775867201,0.0,2,0.19999999999999996,200129.09,+46 24 29.47,0.10064549224002733,0.2598118432237279,0.15352363167729507,0.571870836819644,0.0,0.0,2.0,0,Cygnus
Kepler-963 b,9,0.019937595853826217,0,0.13366336633663367,0.1093043499615771,0.17982667308618203,0.0,Kepler-963,60,0.6632123663066036,0.6784386617100373,0.44000000000000006,0.29577464788732394,0.4444444444444445,0.26326530612244897,0.576304241833252,0.6551724137931032,0.2775995270555442,0.0942283175107548,0.3970269795361034,0.34845984699021526,0.1087146768309367,0.1798609080689795,0.17117544798901918,0.17982666518850907,0.12670744120762092,0.5152523839664833,0.0,2,0.19999999999999996,194700.71,+45 02 27.98,0.12744851895215803,0.301873872069524,0.20438094516444713,0.5653042450130318,0.0,0.0,2.0,0,Cygnus
Kepler-752 b,9,0.021894336030461686,0,0.1422979507253051,0.20951418219938622,0.3011555127587867,0.0,Kepler-752,60,0.7146277869419466,0.6457249070631972,0.4,0.2676056338028168,0.36111111111111116,0.26326530612244897,0.6250609458800584,0.6781609195402298,0.2839091618944793,0.09800808380407704,0.3893349200250323,0.3231214348163758,0.1932574693382126,0.3011846833355584,0.2866941316921246,0.30115550602942226,0.06239126715469092,0.39947057826067556,0.0,2,0.19999999999999996,192904.36,+37 57 20.42,0.16277120442231097,0.3514120428051991,0.17193548852638935,0.542788058208347,0.0,0.0,2.0,0,Cygnus
